"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2016-12-13T01:48:31Z"
"Version","20161213014831"
"OfferCode","AmazonEC2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Physical Processor","Clock Speed","Memory","Storage","Network Performance","Processor Architecture","Storage Media","Volume Type","Max Volume Size","Max IOPS/volume","Max IOPS Burst Performance","Max throughput/volume","Provisioned","Tenancy","EBS Optimized","Operating System","License Model","Group","Group Description","Transfer Type","From Location","From Location Type","To Location","To Location Type","usageType","operation","Comments","Dedicated EBS Throughput","Enhanced Networking Supported","GPU","Instance Capacity - 10xlarge","Instance Capacity - 2xlarge","Instance Capacity - 4xlarge","Instance Capacity - 8xlarge","Instance Capacity - large","Instance Capacity - medium","Instance Capacity - xlarge","Intel AVX Available","Intel AVX2 Available","Intel Turbo Available","Physical Cores","Pre Installed S/W","Processor Features","Sockets"
"K9MEWQWSFZNJRU7B","38NPMPTW36","K9MEWQWSFZNJRU7B.38NPMPTW36.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), r4.xlarge instance-hours used this month","2016-10-31","0","Inf","Hrs","0.1980000000","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","r4.xlarge","Yes","Memory optimized","4","Intel Xeon E5-2686 v4 (Broadwell)","2.3 GHz","30.5 GiB","EBS only","Up to 10 Gigabit","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"EUC1-DedicatedUsage:r4.xlarge","RunInstances:0202",,"800 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX, Intel AVX2, Intel Turbo",
"U39RKR23D24H7UVW","NQ3QZPMQV9","U39RKR23D24H7UVW.NQ3QZPMQV9.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), d2.8xlarge instance-hour (or partial hour)","2016-07-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","d2.8xlarge","Yes","Storage optimized","36","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","244 GiB","24 x 2000 HDD","10 Gigabit","64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"USW1-BoxUsage:d2.8xlarge","RunInstances:000g",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"FVVUWHSFZYC6T6XY","6QCMYABX3D","FVVUWHSFZYC6T6XY.6QCMYABX3D.6YS6EN2CT7","Reserved","USD 0.0 per SUSE Linux (Amazon VPC), m3.medium instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","m3.medium","Yes","General purpose","1","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","3.75 GiB","1 x 4 SSD","Moderate","64-bit",,,,,,,,"Dedicated",,"SUSE","No License required",,,,,,,,"SAE1-DedicatedUsage:m3.medium","RunInstances:000g",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"QGW29C2V4R9F7B4H","HU7G6KETJZ","QGW29C2V4R9F7B4H.HU7G6KETJZ.6YS6EN2CT7","Reserved","Red Hat Enterprise Linux (Amazon VPC), i2.2xlarge instance-hours used this month","2016-09-30","0","Inf","Hrs","0.4080000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","i2.2xlarge","Yes","Storage optimized","8","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","2 x 800 SSD","High","64-bit",,,,,,,,"Dedicated",,"RHEL","No License required",,,,,,,,"USE2-DedicatedUsage:i2.2xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"FUDDZ9B63W62EVJ8","R5XV2EPZQZ","FUDDZ9B63W62EVJ8.R5XV2EPZQZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","2284","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","EU (Frankfurt)","AWS Region","t2.xlarge",,"General purpose","4","Intel Xeon Family","Up to 3.0 GHz","16 GiB","EBS only","Moderate","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EUC1-BoxUsage:t2.xlarge","RunInstances:0002",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"VR8WJQNAWU2V97XB","MZU6U2429S","VR8WJQNAWU2V97XB.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Red Hat Enterprise Linux (Amazon VPC), r3.4xlarge instance-hour (or partial hour)","2016-08-31","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","r3.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","1 x 320 SSD","High","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"APN2-BoxUsage:r3.4xlarge","RunInstances:0010",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"JE8JBZJMCSB4FVCZ","JRTCKXETXF","JE8JBZJMCSB4FVCZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.019 per On Demand Windows t2.micro Instance Hour","2016-12-01","0","Inf","hrs","0.0190000000","USD",,,,"Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","t2.micro",,"General purpose","1","Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"UGW1-BoxUsage:t2.micro","RunInstances:0002",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"QQKSVD6SWD3Z3DBR","JRTCKXETXF","QQKSVD6SWD3Z3DBR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$3.230 per On Demand RHEL hi1.4xlarge Instance Hour","2016-12-01","0","Inf","Hrs","3.2300000000","USD",,,,"Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","hi1.4xlarge","No","Storage optimized","16","Intel Xeon Family","2.4 GHz","60.5 GiB","2 x 1024 SSD","10 Gigabit","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"BoxUsage:hi1.4xlarge","RunInstances:0010",,,,,,,,,,,,,,,,"NA",,
"93WCTX332267GPYN","6QCMYABX3D","93WCTX332267GPYN.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","3815","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","EU (Ireland)","AWS Region","m1.small","No","General purpose","1","Intel Xeon Family",,"1.7 GiB","1 x 160","Low","32-bit or 64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"EU-DedicatedUsage","RunInstances:0006",,,,,,,,,,,,,,,,"SQL Std",,
"S5FQYRMQPKTFFVJY","R5XV2EPZQZ","S5FQYRMQPKTFFVJY.R5XV2EPZQZ.2TG2D8R56U","Reserved","Upfront Fee","2016-10-31",,,"Quantity","8658","USD","3yr","Partial Upfront","convertible","Compute Instance","AmazonEC2","EU (London)","AWS Region","m4.2xlarge","Yes","General purpose","8","Intel Xeon E5-2676 v3 (Haswell)","2.4 GHz","32 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"EUW2-BoxUsage:m4.2xlarge","RunInstances:0002",,"1000 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"X6DJ7H3246FA5T3B","MZU6U2429S","X6DJ7H3246FA5T3B.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","1597622","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","x1.32xlarge",,"Memory optimized","128","High Frequency Intel Xeon E7-8880 v3 (Haswell)","2.3 GHz","1,952 Gib","2 x 1,920","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"USE2-BoxUsage:x1.32xlarge","RunInstances:0102",,,"Yes",,,,,,,,,"Yes","Yes","Yes",,"SQL Server Enterprise",,
"48VURD6MVAZ3M5JX","38NPMPTW36","48VURD6MVAZ3M5JX.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","6307","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","g2.2xlarge","Yes","GPU instance","8","Intel Xeon E5-2670 (Sandy Bridge)","2.6 GHz","15 GiB","1 x 60 SSD","High","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"BoxUsage:g2.2xlarge","RunInstances",,,,"1",,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"4HXB5K8XMF2NQTDK","6QCMYABX3D","4HXB5K8XMF2NQTDK.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","22314","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","d2.4xlarge","Yes","Storage optimized","16","Intel Xeon E5-2676v3 (Haswell)","2.4 GHz","122 GiB","12 x 2000 HDD","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USW1-DedicatedUsage:d2.4xlarge","RunInstances:0002",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"37C9PA3HAHKUEHAR","HU7G6KETJZ","37C9PA3HAHKUEHAR.HU7G6KETJZ.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), i2.2xlarge instance-hours used this month","2016-08-31","0","Inf","Hrs","0.6300000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (Ohio)","AWS Region","i2.2xlarge","Yes","Storage optimized","8","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","61 GiB","2 x 800 SSD","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"USE2-DedicatedUsage:i2.2xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"G23UQPATN5YSD6G7","38NPMPTW36","G23UQPATN5YSD6G7.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2015-12-31",,,"Quantity","53760","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","r3.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","1 x 320 SSD","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APN1-BoxUsage:r3.4xlarge","RunInstances:0006",,,"Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel Turbo",
"9GKBH2D9WUYD3EVG","Z2E3P23VKM","9GKBH2D9WUYD3EVG.Z2E3P23VKM.6YS6EN2CT7","Reserved","Windows with SQL Server Standard (Amazon VPC), c4.8xlarge instance-hours used this month","2016-11-30","0","Inf","Hrs","8.2830000000","USD","3yr","No Upfront","convertible","Compute Instance","AmazonEC2","US West (Oregon)","AWS Region","c4.8xlarge","Yes","Compute optimized","36","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"USW2-BoxUsage:c4.8xlarge","RunInstances:0006",,"4000 Mbps","Yes",,,,,,,,,,,,,"SQL Std","Intel AVX; Intel AVX2; Intel Turbo",
"4BU54HC3TUVVQX3Q","MZU6U2429S","4BU54HC3TUVVQX3Q.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Red Hat Enterprise Linux (Amazon VPC), m3.xlarge instance-hour (or partial hour)","2016-09-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Tokyo)","AWS Region","m3.xlarge","Yes","General purpose","4","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","15 GiB","2 x 40 SSD","High","64-bit",,,,,,,,"Shared",,"RHEL","No License required",,,,,,,,"APN1-BoxUsage:m3.xlarge","RunInstances:0010",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"XYE87KCZ6FQFA3R4","6QCMYABX3D","XYE87KCZ6FQFA3R4.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","178","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","t2.micro",,"General purpose","1","Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"SUSE","No License required",,,,,,,,"APS2-BoxUsage:t2.micro","RunInstances:000g",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"JVGT639PFNH6J6FD","4NA7Y494T4","JVGT639PFNH6J6FD.4NA7Y494T4.6YS6EN2CT7","Reserved","Windows with SQL Server Web (Amazon VPC), t2.micro instance-hours used this month","2016-11-30","0","Inf","hrs","0.0490000000","USD","1yr","No Upfront","standard","Compute Instance","AmazonEC2","AWS GovCloud (US)","AWS Region","t2.micro",,"General purpose","1","Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"UGW1-BoxUsage:t2.micro","RunInstances:0202",,,,,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"C78PZJYCENMM8RA7","HU7G6KETJZ","C78PZJYCENMM8RA7.HU7G6KETJZ.6YS6EN2CT7","Reserved","Windows (Amazon VPC), x1.16xlarge instance-hours used this month","2016-09-30","0","Inf","Hrs","4.3100000000","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","x1.16xlarge",,"Memory optimized","64","High Frequency Intel Xeon E7-8880 v3 (Haswell)","2.3 GHz","976 Gib","1 x 1,920","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS2-BoxUsage:x1.16xlarge","RunInstances:0002",,,"Yes",,,,,,,,,"Yes","Yes","Yes",,"NA",,
"9SJZBCKBUEVC9P6R","JRTCKXETXF","9SJZBCKBUEVC9P6R.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.296 per On Demand Windows BYOL m2.xlarge Instance Hour","2016-12-01","0","Inf","Hrs","0.2960000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Sydney)","AWS Region","m2.xlarge","No","Memory optimized","2","Intel Xeon Family",,"17.1 GiB","1 x 420","Moderate","64-bit",,,,,,,,"Shared",,"Windows","Bring your own license",,,,,,,,"APS2-BoxUsage:m2.xlarge","RunInstances:0800",,,,,,,,,,,,,,,,"NA",,
"PKR5RY6Z27WNH4SC","HU7G6KETJZ","PKR5RY6Z27WNH4SC.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","70","USD","1yr","Partial Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","t2.micro",,"General purpose","1","Intel Xeon Family","Up to 3.3 GHz","1 GiB","EBS only","Low to Moderate","32-bit or 64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"SAE1-BoxUsage:t2.micro","RunInstances:0002",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"A3835BSW22XZP29B","NQ3QZPMQV9","A3835BSW22XZP29B.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","60260","USD","3yr","All Upfront","standard","Compute Instance","AmazonEC2","US West (N. California)","AWS Region","c4.8xlarge","Yes","Compute optimized","36","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","60 GiB","EBS only","10 Gigabit","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"USW1-BoxUsage:c4.8xlarge","RunInstances:0202",,"4000 Mbps","Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel AVX2; Intel Turbo",
"EYGMRBWWFGSQBSBZ","38NPMPTW36","EYGMRBWWFGSQBSBZ.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2015-04-30",,,"Quantity","1501","USD","3yr","Partial Upfront","standard","Compute Instance","AmazonEC2","US East (N. Virginia)","AWS Region","m1.xlarge","No","General purpose","4","Intel Xeon Family",,"15 GiB","4 x 420","High","64-bit",,,,,,,,"Shared",,"Linux","No License required",,,,,,,,"BoxUsage:m1.xlarge","RunInstances",,,,,,,,,,,,,,,,"NA",,
"5R9F6Q27EA5S9QQ8","6QCMYABX3D","5R9F6Q27EA5S9QQ8.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","8334","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","South America (Sao Paulo)","AWS Region","c3.4xlarge","Yes","Compute optimized","16","Intel Xeon E5-2680 v2 (Ivy Bridge)","2.8 GHz","30 GiB","2 x 160 SSD","High","64-bit",,,,,,,,"Dedicated",,"Linux","No License required",,,,,,,,"SAE1-DedicatedUsage:c3.4xlarge","RunInstances",,,"Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"BCJVTEY6S9WSPKV6","JRTCKXETXF","BCJVTEY6S9WSPKV6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 for 1000 Mbps per m3.2xlarge instance-hour (or partial hour)","2016-12-01","0","Inf","Hrs","0.0500000000","USD",,,,"Compute Instance","AmazonEC2","Asia Pacific (Seoul)","AWS Region","m3.2xlarge","Yes","General purpose","8","Intel Xeon E5-2670 v2 (Ivy Bridge/Sandy Bridge)","2.5 GHz","30 GiB","2 x 80 SSD","High","64-bit",,,,,,,,"Shared","Yes","NA","NA",,,,,,,,"APN2-EBSOptimized:m3.2xlarge","Hourly",,,,,,,,,,,,,,,,"NA","Intel AVX; Intel Turbo",
"54AAYMDTJC22459F","MZU6U2429S","54AAYMDTJC22459F.MZU6U2429S.2TG2D8R56U","Reserved","Upfront Fee","2016-08-31",,,"Quantity","52187","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Mumbai)","AWS Region","r3.4xlarge","Yes","Memory optimized","16","Intel Xeon E5-2670 v2 (Ivy Bridge)","2.5 GHz","122 GiB","1 x 320 SSD","High","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"APS3-DedicatedUsage:r3.4xlarge","RunInstances:0202",,,"Yes",,,,,,,,,,,,,"SQL Web","Intel AVX; Intel Turbo",
"QCC2KJ2AAQ5ZA73E","MZU6U2429S","QCC2KJ2AAQ5ZA73E.MZU6U2429S.6YS6EN2CT7","Reserved","USD 0.0 per Windows (Amazon VPC), c4.large instance-hour (or partial hour)","2016-11-30","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","convertible","Compute Instance","AmazonEC2","Asia Pacific (Singapore)","AWS Region","c4.large","Yes","Compute optimized","2","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","3.75 GiB","EBS only","Moderate","64-bit",,,,,,,,"Dedicated",,"Windows","License Included",,,,,,,,"APS1-DedicatedUsage:c4.large","RunInstances:0002",,"500 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
"9T2EBX9CG3KKTQ7K","6QCMYABX3D","9T2EBX9CG3KKTQ7K.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2016-11-30",,,"Quantity","2821","USD","1yr","All Upfront","standard","Compute Instance","AmazonEC2","Asia Pacific (Mumbai)","AWS Region","c4.xlarge","Yes","Compute optimized","4","Intel Xeon E5-2666 v3 (Haswell)","2.9 GHz","7.5 GiB","EBS only","High","64-bit",,,,,,,,"Shared",,"Windows","License Included",,,,,,,,"APS3-BoxUsage:c4.xlarge","RunInstances:0002",,"750 Mbps","Yes",,,,,,,,,,,,,"NA","Intel AVX; Intel AVX2; Intel Turbo",
